LoanID,ClienteID,Fecha,SaldoContable,CentroCosto
L09766,C04512,2025-11-01,191230,Sevilla
L09767,C01910,2025-11-01,184670,Sevilla
L09768,C00916,2025-11-01,2632,Barcelona
L09769,C03959,2025-11-01,276782,Madrid
L09770,C00081,2025-11-01,184169,Sevilla
L09771,C02084,2025-11-01,222711,Madrid
L09772,C02689,2025-11-01,117809,Madrid
L09773,C01691,2025-11-01,9926,Madrid
L09774,C00757,2025-11-01,140426,Bilbao
L09775,C02671,2025-11-01,97230,Barcelona
L09776,C03752,2025-11-01,56222,Madrid
L09777,C03553,2025-11-01,40234,Bilbao
L09778,C00468,2025-11-01,172886,Barcelona
L09779,C01495,2025-11-01,227213,Valencia
L09780,C01020,2025-11-01,132252,Madrid
L09781,C00902,2025-11-01,47450,Valencia
L09782,C00673,2025-11-01,85212,Madrid
L09783,C00439,2025-11-01,226761,Valencia
L09784,C04223,2025-11-01,206708,Barcelona
L09785,C02077,2025-11-01,276173,Sevilla
L09786,C00445,2025-11-01,201288,Valencia
L09787,C00966,2025-11-01,91357,Bilbao
L09788,C03791,2025-11-01,267709,Barcelona
L09789,C00464,2025-11-01,282152,Sevilla
L09790,C02199,2025-11-01,161121,Bilbao
L09791,C02288,2025-11-01,176808,Barcelona
L09792,C03766,2025-11-01,242672,Madrid
L09793,C03177,2025-11-01,35609,Sevilla
L09794,C04009,2025-11-01,69770,Barcelona
L09795,C03505,2025-11-01,217233,Barcelona
L09796,C00913,2025-11-01,115501,Barcelona
L09797,C00497,2025-11-01,165882,Bilbao
L09798,C01464,2025-11-01,91066,Madrid
L09799,C04254,2025-11-01,123220,Barcelona
L09800,C04268,2025-11-01,34064,Madrid
L09801,C00494,2025-11-01,175637,Sevilla
L09802,C01427,2025-11-01,187689,Madrid
L09803,C01693,2025-11-01,50473,Madrid
L09804,C01794,2025-11-01,56506,Bilbao
L09805,C02724,2025-11-01,12693,Valencia
L09806,C00659,2025-11-01,101976,Sevilla
L09807,C04762,2025-11-01,128785,Barcelona
L09808,C04463,2025-11-01,210704,Barcelona
L09809,C00550,2025-11-01,54011,Bilbao
L09810,C00643,2025-11-01,126891,Bilbao
L09811,C04351,2025-11-01,37415,Valencia
L09812,C00208,2025-11-01,192985,Bilbao
L09813,C02498,2025-11-01,214919,Sevilla
L09814,C04191,2025-11-01,71056,Barcelona
L09815,C01884,2025-11-01,127619,Bilbao
L09816,C02887,2025-11-01,3991,Madrid
L09817,C00478,2025-11-01,173672,Sevilla
L09818,C00762,2025-11-01,119152,Barcelona
L09819,C00190,2025-11-01,264848,Madrid
L09820,C00756,2025-11-01,132432,Sevilla
L09821,C01447,2025-11-01,256268,Bilbao
L09822,C04932,2025-11-01,131444,Madrid
L09823,C01664,2025-11-01,228492,Barcelona
L09824,C01836,2025-11-01,162413,Valencia
L09825,C04229,2025-11-01,227994,Barcelona
L09826,C04151,2025-11-01,14953,Madrid
L09827,C04061,2025-11-01,144331,Barcelona
L09828,C04606,2025-11-01,200846,Barcelona
L09829,C04766,2025-11-01,69871,Valencia
L09830,C03613,2025-11-01,162532,Madrid
L09831,C01690,2025-11-01,216092,Sevilla
L09832,C01317,2025-11-01,185450,Barcelona
L09833,C04830,2025-11-01,160205,Bilbao
L09834,C03187,2025-11-01,109236,Valencia
L09835,C04021,2025-11-01,162366,Barcelona
L09836,C04355,2025-11-01,279041,Madrid
L09837,C01146,2025-11-01,256904,Madrid
L09838,C04395,2025-11-01,77877,Barcelona
L09839,C00561,2025-11-01,288278,Barcelona
L09840,C01913,2025-11-01,282613,Valencia
L09841,C01865,2025-11-01,17251,Sevilla
L09842,C00297,2025-11-01,147852,Barcelona
L09843,C02410,2025-11-01,256880,Barcelona
L09844,C02637,2025-11-01,268121,Sevilla
L09845,C01462,2025-11-01,112622,Valencia
L09846,C04293,2025-11-01,259032,Barcelona
L09847,C02269,2025-11-01,62606,Madrid
L09848,C00995,2025-11-01,210476,Madrid
L09849,C00008,2025-11-01,61726,Madrid
L09850,C02592,2025-11-01,264141,Bilbao
L09851,C02516,2025-11-01,25679,Valencia
L09852,C04416,2025-11-01,138615,Sevilla
L09853,C01418,2025-11-01,201749,Sevilla
L09854,C02317,2025-11-01,76362,Madrid
L09855,C03933,2025-11-01,82573,Barcelona
L09856,C01288,2025-11-01,32728,Bilbao
L09857,C02845,2025-11-01,97998,Madrid
L09858,C01119,2025-11-01,9223,Madrid
L09859,C00553,2025-11-01,176418,Barcelona
L09860,C00661,2025-11-01,148861,Barcelona
L09861,C00716,2025-11-01,117011,Madrid
L09862,C03586,2025-11-01,198847,Barcelona
L09863,C03762,2025-11-01,226368,Madrid
L09864,C02530,2025-11-01,23706,Madrid
L09865,C03971,2025-11-01,193464,Madrid
L09866,C03408,2025-11-01,168272,Madrid
L09867,C01459,2025-11-01,301500,Madrid
L09868,C03268,2025-11-01,85545,Valencia
L09869,C00855,2025-11-01,199404,Bilbao
L09870,C04761,2025-11-01,93918,Sevilla
L09871,C03538,2025-11-01,151388,Sevilla
L09872,C01898,2025-11-01,268540,Valencia
L09873,C00273,2025-11-01,248100,Bilbao
L09874,C04088,2025-11-01,51966,Bilbao
L09875,C01273,2025-11-01,258219,Sevilla
L09876,C04375,2025-11-01,160103,Valencia
L09877,C04020,2025-11-01,61466,Barcelona
L09878,C00816,2025-11-01,143438,Madrid
L09879,C04372,2025-11-01,95195,Madrid
L09880,C00923,2025-11-01,64337,Valencia
L09881,C04738,2025-11-01,228837,Madrid
L09882,C04601,2025-11-01,218336,Sevilla
L09883,C04868,2025-11-01,197788,Barcelona
L09884,C01265,2025-11-01,208217,Madrid
L09885,C03725,2025-11-01,77561,Barcelona
L09886,C02788,2025-11-01,246070,Valencia
L09887,C02723,2025-11-01,212681,Madrid
L09888,C04224,2025-11-01,172624,Madrid
L09889,C02551,2025-11-01,268672,Valencia
L09890,C02950,2025-11-01,77435,Sevilla
L09891,C01674,2025-11-01,288984,Valencia
L09892,C04588,2025-11-01,262173,Barcelona
L09893,C03093,2025-11-01,288516,Sevilla
L09894,C02839,2025-11-01,67556,Valencia
L09895,C01667,2025-11-01,137358,Madrid
L09896,C04512,2025-11-01,51769,Madrid
L09897,C02196,2025-11-01,209845,Bilbao
L09898,C01385,2025-11-01,107236,Bilbao
L09899,C04404,2025-11-01,10419,Barcelona
L09900,C03955,2025-11-01,126801,Valencia
L09901,C02900,2025-11-01,132607,Madrid
L09902,C00061,2025-11-01,194624,Valencia
L09903,C03948,2025-11-01,276710,Madrid
L09904,C02291,2025-11-01,254338,Madrid
L09905,C00473,2025-11-01,20938,Barcelona
L09906,C00959,2025-11-01,233103,Valencia
L09907,C00533,2025-11-01,41882,Barcelona
L09908,C00494,2025-11-01,128729,Barcelona
L09909,C00082,2025-11-01,31520,Valencia
L09910,C04975,2025-11-01,20806,Sevilla
L09911,C02971,2025-11-01,168606,Sevilla
L09912,C00012,2025-11-01,180494,Barcelona
L09913,C04545,2025-11-01,188998,Valencia
L09914,C00762,2025-11-01,48906,Sevilla
L09915,C03186,2025-11-01,36247,Bilbao
L09916,C00026,2025-11-01,46054,Barcelona
L09917,C01807,2025-11-01,242178,Barcelona
L09918,C04158,2025-11-01,84819,Bilbao
L09919,C04325,2025-11-01,301285,Madrid
L09920,C04703,2025-11-01,176261,Sevilla
L09921,C03660,2025-11-01,128820,Bilbao
L09922,C01526,2025-11-01,82040,Valencia
L09923,C00761,2025-11-01,246271,Valencia
L09924,C00595,2025-11-01,155488,Madrid
L09925,C01056,2025-11-01,234602,Madrid
L09926,C01855,2025-11-01,287415,Valencia
L09927,C03084,2025-11-01,176449,Sevilla
L09928,C03917,2025-11-01,224707,Madrid
L09929,C03676,2025-11-01,168509,Madrid
L09930,C02049,2025-11-01,208986,Barcelona
L09931,C01459,2025-11-01,46353,Valencia
L09932,C01220,2025-11-01,241055,Barcelona
L09933,C04229,2025-11-01,181564,Madrid
L09934,C04182,2025-11-01,277202,Madrid
L09935,C01500,2025-11-01,202644,Sevilla
L09936,C01831,2025-11-01,150090,Madrid
L09937,C03396,2025-11-01,21751,Madrid
L09938,C01204,2025-11-01,278328,Madrid
L09939,C04271,2025-11-01,147366,Sevilla
L09940,C02811,2025-11-01,12371,Barcelona
L09941,C03093,2025-11-01,220806,Barcelona
L09942,C03045,2025-11-01,74887,Madrid
L09943,C04674,2025-11-01,212505,Barcelona
L09944,C03515,2025-11-01,227193,Valencia
L09945,C01799,2025-11-01,26988,Madrid
L09946,C02576,2025-11-01,100804,Bilbao
L09947,C00145,2025-11-01,227414,Sevilla
L09948,C04858,2025-11-01,63670,Sevilla
L09949,C03927,2025-11-01,243748,Barcelona
L09950,C01378,2025-11-01,15733,Barcelona
L09951,C03147,2025-11-01,114618,Valencia
L09952,C01826,2025-11-01,259193,Madrid
L09953,C00794,2025-11-01,218550,Madrid
L09954,C01602,2025-11-01,32032,Barcelona
L09955,C04415,2025-11-01,121956,Barcelona
L09956,C01111,2025-11-01,115678,Madrid
L09957,C04054,2025-11-01,239833,Barcelona
L09958,C04794,2025-11-01,67662,Barcelona
L09959,C03938,2025-11-01,23601,Sevilla
L09960,C03964,2025-11-01,251738,Sevilla
L09961,C04943,2025-11-01,141649,Madrid
L09962,C00783,2025-11-01,52181,Sevilla
L09963,C01117,2025-11-01,197770,Bilbao
L09964,C01751,2025-11-01,232811,Valencia
L09965,C02577,2025-11-01,274715,Sevilla
L09966,C04028,2025-11-01,249222,Madrid
L09967,C03337,2025-11-01,156220,Bilbao
L09968,C04388,2025-11-01,144910,Madrid
L09969,C01488,2025-11-01,62749,Sevilla
L09970,C03876,2025-11-01,226846,Barcelona
L09971,C03632,2025-11-01,9410,Barcelona
L09972,C04193,2025-11-01,181673,Madrid
L09973,C03959,2025-11-01,68408,Barcelona
L09974,C03398,2025-11-01,26325,Sevilla
L09975,C00074,2025-11-01,9791,Bilbao
L09976,C01360,2025-11-01,191000,Barcelona
L09977,C01092,2025-11-01,55558,Valencia
L09978,C04854,2025-11-01,143473,Sevilla
L09979,C01942,2025-11-01,18012,Madrid
L09980,C03149,2025-11-01,52385,Bilbao
L09981,C04304,2025-11-01,135343,Madrid
L09982,C01245,2025-11-01,115757,Bilbao
L09983,C01286,2025-11-01,81959,Bilbao
L09984,C04506,2025-11-01,46533,Madrid
L09985,C03037,2025-11-01,170478,Sevilla
L09986,C00771,2025-11-01,281145,Valencia
L09987,C01844,2025-11-01,263074,Sevilla
L09988,C00074,2025-11-01,148693,Madrid
L09989,C01661,2025-11-01,286040,Sevilla
L09990,C04350,2025-11-01,108819,Valencia
L09991,C00820,2025-11-01,75675,Barcelona
L09992,C03819,2025-11-01,63403,Valencia
L09993,C00332,2025-11-01,50619,Valencia
L09994,C01422,2025-11-01,126744,Madrid
L09995,C03656,2025-11-01,223599,Bilbao
L09996,C04932,2025-11-01,187328,Barcelona
L09997,C01692,2025-11-01,193456,Sevilla
L09998,C04551,2025-11-01,97279,Madrid
L09999,C04409,2025-11-01,181049,Bilbao
L10000,C00228,2025-11-01,21770,Sevilla
L10001,C02882,2025-11-01,155309,Madrid
L10002,C04954,2025-11-01,270728,Valencia
L10003,C02866,2025-11-01,72504,Barcelona
L10004,C02576,2025-11-01,162801,Barcelona
L10005,C04523,2025-11-01,246134,Madrid
L10006,C00465,2025-11-01,122631,Madrid
L10007,C00278,2025-11-01,24199,Bilbao
L10008,C04115,2025-11-01,172582,Barcelona
L10009,C00066,2025-11-01,176395,Madrid
L10010,C04263,2025-11-01,43011,Barcelona
L10011,C00403,2025-11-01,224274,Bilbao
L10012,C03984,2025-11-01,22336,Barcelona
L10013,C04505,2025-11-01,207199,Madrid
L10014,C03479,2025-11-01,287603,Valencia
L10015,C03445,2025-11-01,143236,Bilbao
L10016,C04693,2025-11-01,174925,Sevilla
L10017,C04420,2025-11-01,167576,Valencia
L10018,C03040,2025-11-01,211939,Madrid
L10019,C01438,2025-11-01,111401,Sevilla
L10020,C00429,2025-11-01,253405,Sevilla
L10021,C02683,2025-11-01,280075,Sevilla
L10022,C02778,2025-11-01,35875,Barcelona
L10023,C03379,2025-11-01,97307,Barcelona
L10024,C00393,2025-11-01,153712,Madrid
L10025,C04542,2025-11-01,36312,Sevilla
L10026,C00342,2025-11-01,38734,Valencia
L10027,C00133,2025-11-01,131735,Madrid
L10028,C00265,2025-11-01,107279,Madrid
L10029,C04189,2025-11-01,123528,Bilbao
L10030,C01686,2025-11-01,15988,Madrid
L10031,C01435,2025-11-01,57665,Valencia
L10032,C01661,2025-11-01,48445,Barcelona
L10033,C03818,2025-11-01,160333,Sevilla
L10034,C02355,2025-11-01,169459,Madrid
L10035,C00266,2025-11-01,215030,Valencia
L10036,C04742,2025-11-01,177686,Valencia
L10037,C01137,2025-11-01,290297,Sevilla
L10038,C04550,2025-11-01,132658,Barcelona
L10039,C04927,2025-11-01,43863,Valencia
L10040,C01391,2025-11-01,31239,Barcelona
L10041,C01113,2025-11-01,252911,Bilbao
L10042,C02235,2025-11-01,230426,Valencia
L10043,C02867,2025-11-01,80956,Sevilla
L10044,C03069,2025-11-01,263661,Madrid
L10045,C02180,2025-11-01,55163,Barcelona
L10046,C04968,2025-11-01,211554,Madrid
L10047,C00635,2025-11-01,282313,Madrid
L10048,C03632,2025-11-01,204030,Barcelona
L10049,C01400,2025-11-01,284428,Barcelona
L10050,C04787,2025-11-01,8122,Barcelona
L10051,C02740,2025-11-01,247827,Barcelona
L10052,C03171,2025-11-01,163429,Madrid
L10053,C01866,2025-11-01,90171,Barcelona
L10054,C01956,2025-11-01,46888,Sevilla
L10055,C04678,2025-11-01,173231,Sevilla
L10056,C02219,2025-11-01,71908,Barcelona
L10057,C01390,2025-11-01,181122,Valencia
L10058,C04880,2025-11-01,180334,Sevilla
L10059,C03131,2025-11-01,37043,Madrid
L10060,C04277,2025-11-01,215961,Valencia
L10061,C04115,2025-11-01,110567,Sevilla
L10062,C01250,2025-11-01,135724,Valencia
L10063,C03167,2025-11-01,22119,Barcelona
L10064,C01246,2025-11-01,215235,Barcelona
L10065,C00054,2025-11-01,287769,Barcelona
L10066,C02911,2025-11-01,11824,Sevilla
L10067,C02397,2025-11-01,180355,Valencia
L10068,C00443,2025-11-01,156568,Madrid
L10069,C04676,2025-11-01,288261,Barcelona
L10070,C03612,2025-11-01,120185,Barcelona
L10071,C04378,2025-11-01,155025,Barcelona
L10072,C02408,2025-11-01,240247,Madrid
L10073,C00823,2025-11-01,115828,Madrid
L10074,C03703,2025-11-01,76989,Madrid
L10075,C02940,2025-11-01,232323,Madrid
L10076,C04737,2025-11-01,113342,Barcelona
L10077,C01032,2025-11-01,259531,Valencia
L10078,C02017,2025-11-01,67833,Bilbao
L10079,C00563,2025-11-01,247814,Sevilla
L10080,C02539,2025-11-01,125482,Sevilla
L10081,C00341,2025-11-01,108766,Sevilla
L10082,C04568,2025-11-01,273159,Valencia
L10083,C03776,2025-11-01,85617,Madrid
L10084,C02297,2025-11-01,54810,Barcelona
L10085,C00235,2025-11-01,259205,Madrid
L10086,C01117,2025-11-01,10463,Valencia
L10087,C01909,2025-11-01,158851,Madrid
L10088,C01418,2025-11-01,27741,Madrid
L10089,C04920,2025-11-01,205298,Valencia
L10090,C01292,2025-11-01,49852,Madrid
L10091,C03489,2025-11-01,39677,Barcelona
L10092,C04728,2025-11-01,201336,Sevilla
L10093,C03655,2025-11-01,231882,Madrid
L10094,C00529,2025-11-01,150919,Madrid
L10095,C03325,2025-11-01,46680,Madrid
L10096,C01981,2025-11-01,42246,Valencia
L10097,C02940,2025-11-01,277539,Madrid
L10098,C01330,2025-11-01,258170,Sevilla
L10099,C01234,2025-11-01,142602,Barcelona
L10100,C01754,2025-11-01,74315,Madrid
L10101,C02801,2025-11-01,232418,Madrid
L10102,C02934,2025-11-01,139496,Valencia
L10103,C02760,2025-11-01,152745,Sevilla
L10104,C02776,2025-11-01,281366,Barcelona
L10105,C03488,2025-11-01,212054,Madrid
L10106,C03851,2025-11-01,90687,Barcelona
L10107,C02528,2025-11-01,191426,Bilbao
L10108,C04998,2025-11-01,70739,Barcelona
L10109,C00891,2025-11-01,73326,Valencia
L10110,C02066,2025-11-01,88803,Barcelona
L10111,C01189,2025-11-01,43606,Valencia
L10112,C04298,2025-11-01,157103,Sevilla
L10113,C00741,2025-11-01,235986,Valencia
L10114,C01370,2025-11-01,297087,Bilbao
L10115,C01390,2025-11-01,268828,Valencia
L10116,C02001,2025-11-01,152108,Bilbao
L10117,C01472,2025-11-01,26084,Valencia
L10118,C01537,2025-11-01,10584,Valencia
L10119,C00319,2025-11-01,238679,Sevilla
L10120,C02265,2025-11-01,158878,Madrid
L10121,C01895,2025-11-01,47947,Madrid
L10122,C03712,2025-11-01,217488,Madrid
L10123,C04820,2025-11-01,139584,Madrid
L10124,C02823,2025-11-01,24273,Bilbao
L10125,C04509,2025-11-01,265914,Madrid
L10126,C01276,2025-11-01,124511,Madrid
L10127,C03084,2025-11-01,198356,Barcelona
L10128,C00401,2025-11-01,175499,Valencia
L10129,C00724,2025-11-01,174501,Sevilla
L10130,C02330,2025-11-01,231372,Valencia
L10131,C01136,2025-11-01,216263,Valencia
L10132,C02771,2025-11-01,192433,Barcelona
L10133,C04847,2025-11-01,72924,Bilbao
L10134,C00268,2025-11-01,255803,Madrid
L10135,C00570,2025-11-01,90293,Barcelona
L10136,C02557,2025-11-01,147751,Sevilla
L10137,C01974,2025-11-01,252456,Madrid
L10138,C00546,2025-11-01,36289,Sevilla
L10139,C02823,2025-11-01,97756,Barcelona
L10140,C04461,2025-11-01,226034,Madrid
L10141,C04643,2025-11-01,113120,Barcelona
L10142,C00271,2025-11-01,42364,Sevilla
L10143,C00739,2025-11-01,30183,Madrid
L10144,C01258,2025-11-01,170536,Barcelona
L10145,C00059,2025-11-01,77248,Valencia
L10146,C04182,2025-11-01,290683,Sevilla
L10147,C04859,2025-11-01,93887,Barcelona
L10148,C00390,2025-11-01,24100,Barcelona
L10149,C00719,2025-11-01,274514,Sevilla
L10150,C04245,2025-11-01,210939,Madrid
L10151,C04679,2025-11-01,212790,Bilbao
L10152,C00121,2025-11-01,291978,Barcelona
L10153,C02653,2025-11-01,47216,Madrid
L10154,C02304,2025-11-01,134164,Madrid
L10155,C04862,2025-11-01,140207,Madrid
L10156,C02912,2025-11-01,139268,Sevilla
L10157,C00800,2025-11-01,142898,Valencia
L10158,C03381,2025-11-01,198603,Madrid
L10159,C02107,2025-11-01,32038,Bilbao
L10160,C01110,2025-11-01,258622,Sevilla
L10161,C01251,2025-11-01,87475,Madrid
L10162,C02641,2025-11-01,237720,Barcelona
L10163,C01650,2025-11-01,201705,Madrid
L10164,C01346,2025-11-01,290541,Valencia
L10165,C02957,2025-11-01,143383,Valencia
L10166,C02447,2025-11-01,184082,Barcelona
L10167,C04995,2025-11-01,167103,Valencia
L10168,C03365,2025-11-01,187351,Bilbao
L10169,C00485,2025-11-01,196352,Valencia
L10170,C00803,2025-11-01,269934,Valencia
L10171,C01716,2025-11-01,184681,Barcelona
L10172,C01916,2025-11-01,247567,Madrid
L10173,C03484,2025-11-01,196332,Bilbao
L10174,C01758,2025-11-01,88623,Sevilla
L10175,C01810,2025-11-01,123918,Valencia
L10176,C03008,2025-11-01,175873,Madrid
L10177,C03226,2025-11-01,130121,Sevilla
L10178,C03496,2025-11-01,46603,Valencia
L10179,C02321,2025-11-01,250755,Valencia
L10180,C01671,2025-11-01,235770,Valencia
L10181,C04616,2025-11-01,24641,Bilbao
L10182,C01152,2025-11-01,119128,Madrid
L10183,C04748,2025-11-01,256177,Madrid
L10184,C02224,2025-11-01,157963,Sevilla
L10185,C02668,2025-11-01,235669,Madrid
L10186,C00211,2025-11-01,159203,Bilbao
L10187,C02495,2025-11-01,107525,Madrid
L10188,C04682,2025-11-01,152513,Sevilla
L10189,C04263,2025-11-01,150962,Sevilla
L10190,C02508,2025-11-01,154020,Valencia
L10191,C02964,2025-11-01,259176,Valencia
L10192,C03429,2025-11-01,119596,Madrid
L10193,C03376,2025-11-01,257234,Madrid
L10194,C03956,2025-11-01,294158,Sevilla
L10195,C03706,2025-11-01,94966,Sevilla
L10196,C03406,2025-11-01,239936,Madrid
L10197,C04039,2025-11-01,255337,Sevilla
L10198,C01053,2025-11-01,15273,Barcelona
L10199,C00714,2025-11-01,15274,Valencia
L10200,C02889,2025-11-01,229293,Madrid
L10201,C00688,2025-11-01,152585,Barcelona
L10202,C00330,2025-11-01,231566,Barcelona
L10203,C01747,2025-11-01,69592,Valencia
L10204,C01208,2025-11-01,139206,Valencia
L10205,C02143,2025-11-01,293875,Barcelona
L10206,C00785,2025-11-01,161211,Madrid
L10207,C02697,2025-11-01,185313,Madrid
L10208,C03821,2025-11-01,20344,Madrid
L10209,C03719,2025-11-01,59604,Sevilla
L10210,C02694,2025-11-01,90467,Bilbao
L10211,C00626,2025-11-01,139223,Sevilla
L10212,C04235,2025-11-01,214659,Madrid
L10213,C03709,2025-11-01,259867,Sevilla
L10214,C00762,2025-11-01,122053,Madrid
L10215,C03980,2025-11-01,153709,Valencia
L10216,C03530,2025-11-01,261685,Valencia
L10217,C01556,2025-11-01,225541,Madrid
L10218,C03634,2025-11-01,85897,Valencia
L10219,C00676,2025-11-01,170626,Madrid
L10220,C04188,2025-11-01,56848,Barcelona
L10221,C00037,2025-11-01,163612,Barcelona
L10222,C03837,2025-11-01,270712,Valencia
L10223,C01788,2025-11-01,152225,Barcelona
L10224,C02728,2025-11-01,130177,Barcelona
L10225,C03881,2025-11-01,186894,Bilbao
L10226,C01895,2025-11-01,77409,Bilbao
L10227,C00137,2025-11-01,94604,Sevilla
L10228,C03077,2025-11-01,47562,Valencia
L10229,C03884,2025-11-01,184287,Sevilla
L10230,C00662,2025-11-01,275932,Valencia
L10231,C01811,2025-11-01,180911,Madrid
L10232,C00415,2025-11-01,94136,Madrid
L10233,C00343,2025-11-01,66663,Valencia
L10234,C02730,2025-11-01,51676,Sevilla
L10235,C03451,2025-11-01,158990,Bilbao
L10236,C03666,2025-11-01,248133,Sevilla
L10237,C03738,2025-11-01,140266,Valencia
L10238,C03898,2025-11-01,265032,Madrid
L10239,C04242,2025-11-01,39753,Valencia
L10240,C04419,2025-11-01,151449,Barcelona
L10241,C02170,2025-11-01,141244,Madrid
L10242,C01879,2025-11-01,255415,Sevilla
L10243,C03971,2025-11-01,29457,Madrid
L10244,C04697,2025-11-01,149404,Valencia
L10245,C04571,2025-11-01,185676,Valencia
L10246,C02618,2025-11-01,239377,Barcelona
L10247,C01516,2025-11-01,93506,Barcelona
L10248,C00575,2025-11-01,223901,Madrid
L10249,C04443,2025-11-01,95614,Madrid
L10250,C02868,2025-11-01,86264,Madrid
L10251,C03545,2025-11-01,175867,Madrid
L10252,C04478,2025-11-01,88957,Sevilla
L10253,C00072,2025-11-01,73210,Barcelona
L10254,C02569,2025-11-01,63226,Madrid
L10255,C03438,2025-11-01,56949,Bilbao
L10256,C02981,2025-11-01,217777,Valencia
L10257,C01118,2025-11-01,24197,Madrid
L10258,C02387,2025-11-01,174071,Sevilla
L10259,C03509,2025-11-01,57552,Barcelona
L10260,C01360,2025-11-01,12357,Barcelona
L10261,C04760,2025-11-01,217471,Valencia
L10262,C01516,2025-11-01,135729,Madrid
L10263,C00040,2025-11-01,223606,Bilbao
L10264,C01383,2025-11-01,87430,Madrid
L10265,C02031,2025-11-01,97467,Valencia
L10266,C02622,2025-11-01,270698,Sevilla
L10267,C01901,2025-11-01,93652,Barcelona
L10268,C02218,2025-11-01,246351,Valencia
L10269,C04797,2025-11-01,163993,Bilbao
L10270,C04607,2025-11-01,163241,Sevilla
L10271,C01284,2025-11-01,181646,Sevilla
L10272,C00584,2025-11-01,65193,Barcelona
L10273,C00459,2025-11-01,259051,Barcelona
L10274,C02266,2025-11-01,161620,Barcelona
L10275,C02667,2025-11-01,112659,Valencia
L10276,C00816,2025-11-01,58458,Madrid
L10277,C02512,2025-11-01,154336,Sevilla
L10278,C00247,2025-11-01,263757,Madrid
L10279,C04826,2025-11-01,83802,Madrid
L10280,C00417,2025-11-01,200620,Barcelona
L10281,C04464,2025-11-01,122111,Madrid
L10282,C03718,2025-11-01,221612,Barcelona
L10283,C00108,2025-11-01,250696,Barcelona
L10284,C02632,2025-11-01,167003,Madrid
L10285,C00839,2025-11-01,16704,Barcelona
L10286,C04514,2025-11-01,74528,Barcelona
L10287,C04917,2025-11-01,199294,Barcelona
L10288,C01422,2025-11-01,117142,Sevilla
L10289,C04779,2025-11-01,50886,Barcelona
L10290,C03913,2025-11-01,169349,Madrid
L10291,C00256,2025-11-01,22563,Barcelona
L10292,C02828,2025-11-01,107022,Madrid
L10293,C00838,2025-11-01,195734,Madrid
L10294,C02963,2025-11-01,166684,Sevilla
L10295,C02283,2025-11-01,95489,Barcelona
L10296,C00553,2025-11-01,239311,Madrid
L10297,C00181,2025-11-01,247371,Barcelona
L10298,C04253,2025-11-01,45974,Barcelona
L10299,C01478,2025-11-01,272972,Madrid
