LoanID,missing_PD,missing_LGD,missing_EAD,negative_saldo,negative_importe_aprobado,inconsistent_provision,missing_centro_costo,any_quality_issue
L09678,False,False,False,False,False,False,False,False
L09679,False,False,False,False,False,False,False,False
L09680,False,False,False,False,False,False,False,False
L09681,False,False,False,False,False,False,False,False
L09682,False,False,False,False,False,False,False,False
L09683,False,False,False,False,False,False,False,False
L09684,False,False,False,False,False,False,False,False
L09685,False,False,False,False,False,False,False,False
L09686,False,False,False,False,False,False,False,False
L09687,False,False,False,False,False,False,False,False
L09688,False,False,False,False,False,False,False,False
L09689,False,False,False,False,False,False,False,False
L09690,False,False,False,False,False,False,False,False
L09691,False,False,False,False,False,False,False,False
L09692,False,False,False,False,False,False,False,False
L09693,False,False,False,False,False,False,False,False
L09694,False,False,False,False,False,False,False,False
L09695,False,False,False,False,False,False,False,False
L09696,False,False,False,False,False,False,False,False
L09697,False,False,False,False,False,False,False,False
L09698,False,False,False,False,False,False,False,False
L09699,False,False,False,False,False,False,False,False
L09700,False,False,False,False,False,False,False,False
L09701,False,False,False,False,False,False,False,False
L09702,False,False,False,False,False,False,False,False
L09703,False,False,False,False,False,False,False,False
L09704,False,False,False,False,False,False,False,False
L09705,False,False,False,False,False,False,False,False
L09706,False,False,False,False,False,False,False,False
L09707,False,False,False,False,False,False,False,False
L09708,False,False,False,False,False,False,False,False
L09709,False,False,False,False,False,False,False,False
L09710,False,False,False,False,False,False,False,False
L09711,False,False,False,False,False,False,False,False
L09712,False,False,False,False,False,False,False,False
L09713,False,False,False,False,False,False,False,False
L09714,False,False,False,False,False,False,False,False
L09715,False,False,False,False,False,False,False,False
L09716,False,False,False,False,False,False,False,False
L09717,False,False,False,False,False,False,False,False
L09718,False,False,False,False,False,False,False,False
L09719,False,False,False,False,False,False,False,False
L09720,False,False,False,False,False,False,False,False
L09721,False,False,False,False,False,False,False,False
L09722,False,False,False,False,False,False,False,False
L09723,False,False,False,False,False,False,False,False
L09724,False,False,False,False,False,False,False,False
L09725,False,False,False,False,False,False,False,False
L09726,False,False,False,False,False,False,False,False
L09727,False,False,False,False,False,False,False,False
L09728,False,False,False,False,False,False,False,False
L09729,False,False,False,False,False,False,False,False
L09730,False,False,False,False,False,False,False,False
L09731,False,False,False,False,False,False,False,False
L09732,False,False,False,False,False,False,False,False
L09733,False,False,False,False,False,False,False,False
L09734,False,False,False,False,False,False,False,False
L09735,False,False,False,False,False,False,False,False
L09736,False,False,False,False,False,False,False,False
L09737,False,False,False,False,False,False,False,False
L09738,False,False,False,False,False,False,False,False
L09739,False,False,False,False,False,False,False,False
L09740,False,False,False,False,False,False,False,False
L09741,False,False,False,False,False,False,False,False
L09742,False,False,False,False,False,False,False,False
L09743,False,False,False,False,False,False,False,False
L09744,False,False,False,False,False,False,False,False
L09745,False,False,False,False,False,False,False,False
L09746,False,False,False,False,False,False,False,False
L09747,False,False,False,False,False,False,False,False
L09748,False,False,False,False,False,False,False,False
L09749,False,False,False,False,False,False,False,False
L09750,False,False,False,False,False,False,False,False
L09751,False,False,False,False,False,False,False,False
L09752,False,False,False,False,False,False,False,False
L09753,False,False,False,False,False,False,False,False
L09754,False,False,False,False,False,False,False,False
L09755,False,False,False,False,False,False,False,False
L09756,False,False,False,False,False,False,False,False
L09757,False,False,False,False,False,False,False,False
L09758,False,False,False,False,False,False,False,False
L09759,False,False,False,False,False,False,False,False
L09760,False,False,False,False,False,False,False,False
L09761,False,False,False,False,False,False,False,False
L09762,False,False,False,False,False,False,False,False
L09763,False,False,False,False,False,False,False,False
L09764,False,False,False,False,False,False,False,False
L09765,False,False,False,False,False,False,False,False
L09766,False,False,False,False,False,False,False,False
L09767,False,False,False,False,False,False,False,False
L09768,False,False,False,False,False,False,False,False
L09769,False,False,False,False,False,False,False,False
L09770,False,False,False,False,False,False,False,False
L09771,False,False,False,False,False,False,False,False
L09772,False,False,False,False,False,False,False,False
L09773,False,False,False,False,False,False,False,False
L09774,False,False,False,False,False,False,False,False
L09775,False,False,False,False,False,False,False,False
L09776,False,False,False,False,False,False,False,False
L09777,False,False,False,False,False,False,False,False
L09778,False,False,False,False,False,False,False,False
L09779,False,False,False,False,False,False,False,False
L09780,False,False,False,False,False,False,False,False
L09781,False,False,False,False,False,False,False,False
L09782,False,False,False,False,False,False,False,False
L09783,False,False,False,False,False,False,False,False
L09784,False,False,False,False,False,False,False,False
L09785,False,False,False,False,False,False,False,False
L09786,False,False,False,False,False,False,False,False
L09787,False,False,False,False,False,False,False,False
L09788,False,False,False,False,False,False,False,False
L09789,False,False,False,False,False,False,False,False
L09790,False,False,False,False,False,False,False,False
L09791,False,False,False,False,False,False,False,False
L09792,False,False,False,False,False,False,False,False
L09793,False,False,False,False,False,False,False,False
L09794,False,False,False,False,False,False,False,False
L09795,False,False,False,False,False,False,False,False
L09796,False,False,False,False,False,False,False,False
L09797,False,False,False,False,False,False,False,False
L09798,False,False,False,False,False,False,False,False
L09799,False,False,False,False,False,False,False,False
L09800,False,False,False,False,False,False,False,False
